           instances//test_10_13_5_2.txt	10	13	5	2	75	75	 75.00	  0.00	 75.00	  0.00	  0.01	  0.06	  0.03	  0.35	21	0	0	
           instances//test_10_13_5_3.txt	10	13	5	3	42	42	 42.00	  0.00	 42.00	  0.00	  0.01	  0.06	  0.03	  0.34	16	0	0	
           instances//test_10_13_5_4.txt	10	13	5	4	55	55	 45.08	  0.00	 55.00	  0.00	  0.01	  0.07	  0.03	  0.35	20	0	0	
           instances//test_10_18_2_1.txt	10	18	2	1	148	132	132.00	  0.00	132.00	  0.00	  0.01	  0.07	  0.04	  0.39	26	0	0	
           instances//test_10_18_2_2.txt	10	18	2	2	121	121	121.00	  0.00	121.00	  0.00	  0.01	  0.06	  0.03	  0.38	22	0	0	
           instances//test_10_18_2_3.txt	10	18	2	3	156	149	149.00	  0.00	149.00	  0.00	  0.01	  0.06	  0.04	  0.40	20	0	0	
           instances//test_10_18_2_4.txt	10	18	2	4	142	128	128.00	  0.00	128.00	  0.00	  0.01	  0.09	  0.04	  0.43	38	0	0	
           instances//test_10_18_3_1.txt	10	18	3	1	74	74	 74.00	  0.00	 74.00	  0.00	  0.01	  0.08	  0.03	  0.40	30	0	0	
           instances//test_10_18_3_2.txt	10	18	3	2	113	113	113.00	  0.00	113.00	  0.00	  0.01	  0.07	  0.02	  0.38	24	0	0	
           instances//test_10_18_3_3.txt	10	18	3	3	102	102	102.00	  0.00	102.00	  0.00	  0.01	  0.08	  0.03	  0.41	31	0	0	
           instances//test_10_18_3_4.txt	10	18	3	4	117	100	 93.86	  0.00	100.00	  0.00	  0.01	  0.08	  0.03	  0.41	43	0	0	
           instances//test_10_18_4_1.txt	10	18	4	1	45	45	 45.00	  0.00	 45.00	  0.00	  0.01	  0.07	  0.02	  0.40	17	0	0	
           instances//test_10_18_4_2.txt	10	18	4	2	67	67	 67.00	  0.00	 67.00	  0.00	  0.01	  0.09	  0.02	  0.41	32	0	0	
           instances//test_10_18_4_3.txt	10	18	4	3	107	78	 78.00	  0.00	 78.00	  0.00	  0.01	  0.09	  0.03	  0.41	27	0	0	
           instances//test_10_18_4_4.txt	10	18	4	4	62	62	 62.00	  0.00	 62.00	  0.00	  0.01	  0.08	  0.02	  0.39	25	0	0	
           instances//test_10_18_5_1.txt	10	18	5	1	54	54	 54.00	  0.00	 54.00	  0.00	  0.01	  0.09	  0.02	  0.39	20	0	0	
           instances//test_10_18_5_2.txt	10	18	5	2	67	67	 48.60	  0.00	 67.00	  0.00	  0.01	  0.09	  0.04	  0.42	25	0	0	
           instances//test_10_18_5_3.txt	10	18	5	3	69	69	 69.00	  0.00	 69.00	  0.00	  0.01	  0.08	  0.01	  0.38	25	0	0	
           instances//test_10_18_5_4.txt	10	18	5	4	13	13	 13.00	  0.00	 13.00	  0.00	  0.01	  0.06	  0.02	  0.36	14	0	0	
           instances//test_10_22_2_1.txt	10	22	2	1	153	153	153.00	  0.00	153.00	  0.00	  0.01	  0.08	  0.06	  0.46	53	0	0	
           instances//test_10_22_2_2.txt	10	22	2	2	137	128	128.00	  0.00	128.00	  0.00	  0.01	  0.07	  0.06	  0.46	47	0	0	
           instances//test_10_22_2_3.txt	10	22	2	3	132	99	 99.00	  0.00	 99.00	  0.00	  0.01	  0.07	  0.05	  0.44	31	0	0	
           instances//test_10_22_2_4.txt	10	22	2	4	72	72	 72.00	  0.00	 72.00	  0.00	  0.01	  0.06	  0.02	  0.40	13	0	0	
           instances//test_10_22_3_1.txt	10	22	3	1	69	56	 56.00	  0.00	 56.00	  0.00	  0.01	  0.09	  0.03	  0.43	32	0	0	
           instances//test_10_22_3_2.txt	10	22	3	2	36	36	 36.00	  0.00	 36.00	  0.00	  0.01	  0.08	  0.02	  0.42	25	0	0	
           instances//test_10_22_3_3.txt	10	22	3	3	85	85	 84.00	  0.00	 85.00	  0.00	  0.01	  0.08	  0.04	  0.47	26	0	0	
           instances//test_10_22_3_4.txt	10	22	3	4	58	58	 58.00	  0.00	 58.00	  0.00	  0.01	  0.09	  0.03	  0.46	41	0	0	
           instances//test_10_22_4_1.txt	10	22	4	1	52	52	 52.00	  0.00	 52.00	  0.00	  0.01	  0.10	  0.02	  0.42	22	0	0	
           instances//test_10_22_4_2.txt	10	22	4	2	39	39	 39.00	  0.00	 39.00	  0.00	  0.01	  0.09	  0.02	  0.43	23	0	0	
           instances//test_10_22_4_3.txt	10	22	4	3	59	59	 59.00	  0.00	 59.00	  0.00	  0.01	  0.10	  0.02	  0.43	26	0	0	
           instances//test_10_22_4_4.txt	10	22	4	4	37	37	 28.64	  0.00	 37.00	  0.00	  0.01	  0.08	  0.05	  0.46	25	0	0	
           instances//test_10_22_5_1.txt	10	22	5	1	20	20	 20.00	  0.00	 20.00	  0.00	  0.01	  0.07	  0.02	  0.41	15	0	0	
           instances//test_10_22_5_2.txt	10	22	5	2	33	33	 33.00	  0.00	 33.00	  0.00	  0.01	  0.09	  0.03	  0.43	21	0	0	
           instances//test_10_22_5_3.txt	10	22	5	3	46	44	 44.00	  0.00	 44.00	  0.00	  0.01	  0.10	  0.02	  0.44	22	0	0	
           instances//test_10_22_5_4.txt	10	22	5	4	36	36	 36.00	  0.00	 36.00	  0.00	  0.01	  0.10	  0.02	  0.43	18	0	0	
